t,Date,DOY,hour,air_temperature,PARi,soil_temperature,humidity,ambient_CO2,Wind
4107,04/04/1999,94,18,12.6,168.3333333,11.62727273,0.8,360,1.9
4108,04/04/1999,94,19,12.1,11.22222222,11.54242424,0.84,360,1.9
4109,04/04/1999,94,20,11,0,11.47878788,0.89,360,1.9
4110,04/04/1999,94,21,11,0,11.45757576,0.9,360,1.9
4111,04/04/1999,94,22,10.9,0,11.43030303,0.91,360,1.9
4112,04/04/1999,94,23,11.3,0,11.44848485,0.9,360,1.9
4113,04/04/1999,94,24,11.3,0,11.46363636,0.83,360,1.9
4114,05/04/1999,95,1,11.6,0,11.55757576,0.83,360,2.4
4115,05/04/1999,95,2,11.6,0,11.71212121,0.84,360,2.4
4116,05/04/1999,95,3,11.5,0,11.91515152,0.85,360,2.4
4117,05/04/1999,95,4,11.3,0,12.12121212,0.89,360,2.4
4118,05/04/1999,95,5,11.6,0,12.34242424,0.86,360,2.4
4119,05/04/1999,95,6,11.6,11.22222222,12.57878788,0.86,360,2.4
4120,05/04/1999,95,7,11.6,123.4444444,12.84242424,0.88,360,2.4
4121,05/04/1999,95,8,14.3,561.1111111,13.11818182,0.82,360,2.4
4122,05/04/1999,95,9,15.3,920.2222222,13.37272727,0.81,360,2.4
4123,05/04/1999,95,10,17.1,976.3333333,13.58787879,0.76,360,2.4
4124,05/04/1999,95,11,17.1,1077.333333,13.77575758,0.71,360,2.4
4125,05/04/1999,95,12,17.4,1111,13.94242424,0.68,360,2.4
4126,05/04/1999,95,13,18,1223.222222,14.08787879,0.69,360,2.4
4127,05/04/1999,95,14,18.7,1268.111111,14.20606061,0.68,360,2.4
4128,05/04/1999,95,15,18.9,1054.888889,14.32424242,0.68,360,2.4
4129,05/04/1999,95,16,18.7,875.3333333,14.3969697,0.67,360,2.4
4130,05/04/1999,95,17,18,505,14.40606061,0.69,360,2.4
4131,05/04/1999,95,18,17.4,134.6666667,14.42121212,0.73,360,2.4
4132,05/04/1999,95,19,17,11.22222222,14.40909091,0.74,360,2.4
4133,05/04/1999,95,20,16.8,0,14.42424242,0.73,360,2.4
4134,05/04/1999,95,21,16.5,0,14.43333333,0.73,360,2.4
4135,05/04/1999,95,22,16.4,0,14.46363636,0.73,360,2.4
4136,05/04/1999,95,23,15.2,0,14.47575758,0.78,360,2.4
4137,05/04/1999,95,24,14.5,0,14.57272727,0.83,360,2.4
4138,06/04/1999,96,1,14,0,14.67575758,0.85,360,3
4139,06/04/1999,96,2,13.2,0,14.83939394,0.88,360,3
4140,06/04/1999,96,3,13.1,0,15.01818182,0.88,360,3
4141,06/04/1999,96,4,12.4,0,15.19090909,0.9,360,3
4142,06/04/1999,96,5,12,0,15.28181818,0.91,360,3
4143,06/04/1999,96,6,11.4,11.22222222,15.38787879,0.91,360,3
4144,06/04/1999,96,7,14.1,325.4444444,15.51515152,0.87,360,3
4145,06/04/1999,96,8,14.7,392.7777778,15.66666667,0.76,360,3
4146,06/04/1999,96,9,16.7,796.7777778,15.79090909,0.65,360,3
4147,06/04/1999,96,10,17.5,1122.222222,15.82121212,0.68,360,3
4148,06/04/1999,96,11,17.3,1290.555556,15.78484848,0.7,360,3
4149,06/04/1999,96,12,14.5,796.7777778,15.68787879,0.75,360,3
4150,06/04/1999,96,13,14.8,1043.666667,15.55151515,0.73,360,3
4151,06/04/1999,96,14,15.8,864.1111111,15.37878788,0.71,360,3
4152,06/04/1999,96,15,16.6,875.3333333,15.17575758,0.67,360,3
4153,06/04/1999,96,16,15.7,538.6666667,14.91515152,0.75,360,3
4154,06/04/1999,96,17,15.3,269.3333333,14.63939394,0.76,360,3
4155,06/04/1999,96,18,14.1,179.5555556,14.35454545,0.8,360,3
4156,06/04/1999,96,19,13.9,11.22222222,14.0969697,0.84,360,3
4157,06/04/1999,96,20,12.6,0,13.84848485,0.76,360,3
4158,06/04/1999,96,21,11.7,0,13.61212121,0.7,360,3
4159,06/04/1999,96,22,11.3,0,13.35757576,0.66,360,3
4160,06/04/1999,96,23,10.1,0,13.10909091,0.77,360,3
4161,06/04/1999,96,24,9.8,0,12.87878788,0.81,360,3
4162,07/04/1999,97,1,9.3,0,12.6969697,0.84,360,3.6
4163,07/04/1999,97,2,9.5,0,12.56060606,0.87,360,3.6
4164,07/04/1999,97,3,9.2,0,12.46666667,0.86,360,3.6
4165,07/04/1999,97,4,9.2,0,12.40909091,0.87,360,3.6
4166,07/04/1999,97,5,8.4,0,12.37575758,0.9,360,3.6
4167,07/04/1999,97,6,8.3,11.22222222,12.3969697,0.93,360,3.6
4168,07/04/1999,97,7,8.8,269.3333333,12.41818182,0.87,360,3.6
4169,07/04/1999,97,8,9.2,437.6666667,12.42424242,0.84,360,3.6
4170,07/04/1999,97,9,10,448.8888889,12.34545455,0.84,360,3.6
4171,07/04/1999,97,10,10.9,426.4444444,12.21515152,0.81,360,3.6
4172,07/04/1999,97,11,11.3,684.5555556,12.0030303,0.7,360,3.6
4173,07/04/1999,97,12,12,1144.666667,11.76060606,0.69,360,3.6
4174,07/04/1999,97,13,13.1,1010,11.52121212,0.63,360,3.6
4175,07/04/1999,97,14,12.7,650.8888889,11.34848485,0.66,360,3.6
4176,07/04/1999,97,15,11.6,437.6666667,11.16666667,0.65,360,3.6
4177,07/04/1999,97,16,11.5,606,10.92424242,0.62,360,3.6
4178,07/04/1999,97,17,10.4,157.1111111,10.63939394,0.62,360,3.6
4179,07/04/1999,97,18,9.7,44.88888889,10.35454545,0.7,360,3.6
4180,07/04/1999,97,19,9.5,11.22222222,10.09090909,0.73,360,3.6
4181,07/04/1999,97,20,9.4,0,9.851515152,0.72,360,3.6
4182,07/04/1999,97,21,8.8,0,9.563636364,0.78,360,3.6
4183,07/04/1999,97,22,8.8,0,9.296969697,0.79,360,3.6
4184,07/04/1999,97,23,7.8,0,9.066666667,0.82,360,3.6
4185,07/04/1999,97,24,7.2,0,8.924242424,0.86,360,3.6
4186,08/04/1999,98,1,6.3,0,8.893939394,0.89,360,1.7
4187,08/04/1999,98,2,6.6,0,8.927272727,0.9,360,1.7
4188,08/04/1999,98,3,6.2,0,9.048484848,0.91,360,1.7
4189,08/04/1999,98,4,4.4,0,9.136363636,0.93,360,1.7
4190,08/04/1999,98,5,3.8,0,9.257575758,0.94,360,1.7
4191,08/04/1999,98,6,4.1,44.88888889,9.384848485,0.95,360,1.7
4192,08/04/1999,98,7,6.6,314.2222222,9.551515152,0.97,360,1.7
4193,08/04/1999,98,8,9.1,673.3333333,9.748484848,0.89,360,1.7
4194,08/04/1999,98,9,10.9,931.4444444,9.906060606,0.82,360,1.7
4195,08/04/1999,98,10,13.3,1346.666667,10.04848485,0.73,360,1.7
4196,08/04/1999,98,11,12.4,965.1111111,10.10606061,0.71,360,1.7
4197,08/04/1999,98,12,13.2,920.2222222,10.07878788,0.67,360,1.7
4198,08/04/1999,98,13,13.4,942.6666667,10.02727273,0.65,360,1.7
4199,08/04/1999,98,14,13.9,617.2222222,9.936363636,0.62,360,1.7
4200,08/04/1999,98,15,14.8,684.5555556,9.812121212,0.6,360,1.7
4201,08/04/1999,98,16,14,516.2222222,9.690909091,0.61,360,1.7
4202,08/04/1999,98,17,13.9,448.8888889,9.533333333,0.59,360,1.7
4203,08/04/1999,98,18,11.9,145.8888889,9.375757576,0.71,360,1.7
4204,08/04/1999,98,19,10,22.44444444,9.215151515,0.76,360,1.7
4205,08/04/1999,98,20,9.6,0,9.057575758,0.8,360,1.7
4206,08/04/1999,98,21,9,0,8.896969697,0.85,360,1.7
4207,08/04/1999,98,22,9,0,8.715151515,0.86,360,1.7
4208,08/04/1999,98,23,8.7,0,8.548484848,0.86,360,1.7
4209,08/04/1999,98,24,6.4,0,8.466666667,0.89,360,1.7
4210,09/04/1999,99,1,6.3,0,8.506060606,0.91,360,0.9
4211,09/04/1999,99,2,5.1,0,8.651515152,0.94,360,0.9
4212,09/04/1999,99,3,4.5,0,8.851515152,0.96,360,0.9
4213,09/04/1999,99,4,4.2,0,9.087878788,0.97,360,0.9
4214,09/04/1999,99,5,3.4,0,9.378787879,0.98,360,0.9
4215,09/04/1999,99,6,3.3,44.88888889,9.721212121,0.99,360,0.9
4216,09/04/1999,99,7,6.1,291.7777778,10.11515152,1,360,0.9
4217,09/04/1999,99,8,9.1,594.7777778,10.50909091,0.95,360,0.9
4218,09/04/1999,99,9,12,953.8888889,10.82424242,0.75,360,0.9
4219,09/04/1999,99,10,12.9,1268.111111,11.05454545,0.68,360,0.9
4220,09/04/1999,99,11,14.4,1481.333333,11.2030303,0.64,360,0.9
4221,09/04/1999,99,12,15.8,1616,11.22424242,0.57,360,0.9
4222,09/04/1999,99,13,15.7,1604.777778,11.22424242,0.53,360,0.9
4223,09/04/1999,99,14,16.8,1481.333333,11.13636364,0.51,360,0.9
4224,09/04/1999,99,15,17.1,1245.666667,10.98787879,0.49,360,0.9
4225,09/04/1999,99,16,17,953.8888889,10.83939394,0.49,360,0.9
4226,09/04/1999,99,17,16.7,606,10.64848485,0.53,360,0.9
4227,09/04/1999,99,18,15.8,235.6666667,10.46666667,0.56,360,0.9
4228,09/04/1999,99,19,14,11.22222222,10.27878788,0.6,360,0.9
4229,09/04/1999,99,20,12.4,0,10.17575758,0.67,360,0.9
4230,09/04/1999,99,21,10.3,0,10.13030303,0.75,360,0.9
4231,09/04/1999,99,22,8.5,0,10.1,0.87,360,0.9
4232,09/04/1999,99,23,9,0,10.0969697,0.92,360,0.9
4233,09/04/1999,99,24,8.5,0,10.1,0.94,360,0.9
4234,10/04/1999,100,1,8,0,10.12424242,0.96,360,2.3
4235,10/04/1999,100,2,7.7,0,10.22424242,0.98,360,2.3
4236,10/04/1999,100,3,8.5,0,10.34848485,0.99,360,2.3
4237,10/04/1999,100,4,8.5,0,10.52727273,0.99,360,2.3
4238,10/04/1999,100,5,8.6,0,10.74848485,1,360,2.3
4239,10/04/1999,100,6,8.9,11.22222222,11.01515152,1,360,2.3
4240,10/04/1999,100,7,9.1,56.11111111,11.33636364,1,360,2.3
4241,10/04/1999,100,8,9.5,89.77777778,11.63030303,0.98,360,2.3
4242,10/04/1999,100,9,9.7,235.6666667,11.83030303,0.96,360,2.3
4243,10/04/1999,100,10,10.4,437.6666667,11.92121212,0.86,360,2.3
4244,10/04/1999,100,11,11,572.3333333,11.9030303,0.8,360,2.3
4245,10/04/1999,100,12,11.8,886.5555556,11.84545455,0.77,360,2.3
4246,10/04/1999,100,13,13,1616,11.6969697,0.74,360,2.3
4247,10/04/1999,100,14,14,1492.555556,11.51515152,0.72,360,2.3
4248,10/04/1999,100,15,13,1066.111111,11.2969697,0.76,360,2.3
4249,10/04/1999,100,16,12.7,258.1111111,10.98787879,0.79,360,2.3
4250,10/04/1999,100,17,12.1,123.4444444,10.65151515,0.83,360,2.3
4251,10/04/1999,100,18,11.4,44.88888889,10.31212121,0.84,360,2.3
4252,10/04/1999,100,19,11,11.22222222,9.960606061,0.87,360,2.3
4253,10/04/1999,100,20,9.5,0,9.627272727,0.95,360,2.3
4254,10/04/1999,100,21,9.8,0,9.339393939,0.93,360,2.3
4255,10/04/1999,100,22,8.5,0,9.090909091,0.89,360,2.3
4256,10/04/1999,100,23,6.6,0,8.909090909,0.9,360,2.3
4257,10/04/1999,100,24,6,0,8.848484848,0.93,360,2.3
4258,11/04/1999,101,1,5.8,0,8.842424242,0.96,360,2.5
4259,11/04/1999,101,2,5.1,0,8.884848485,0.96,360,2.5
4260,11/04/1999,101,3,4.8,0,8.924242424,0.97,360,2.5
4261,11/04/1999,101,4,4.5,0,9.012121212,0.98,360,2.5
4262,11/04/1999,101,5,4.2,0,9.072727273,0.99,360,2.5
4263,11/04/1999,101,6,4.3,44.88888889,9.151515152,0.99,360,2.5
4264,11/04/1999,101,7,6.5,359.1111111,9.257575758,0.98,360,2.5
4265,11/04/1999,101,8,8.8,718.2222222,9.357575758,0.89,360,2.5
4266,11/04/1999,101,9,9.9,841.6666667,9.487878788,0.79,360,2.5
4267,11/04/1999,101,10,9.3,1066.111111,9.578787879,0.74,360,2.5
4268,11/04/1999,101,11,10.6,1021.222222,9.618181818,0.65,360,2.5
4269,11/04/1999,101,12,10.5,516.2222222,9.572727273,0.62,360,2.5
4270,11/04/1999,101,13,11.1,482.5555556,9.5,0.64,360,2.5
4271,11/04/1999,101,14,12.1,976.3333333,9.333333333,0.59,360,2.5
4272,11/04/1999,101,15,12.2,796.7777778,9.112121212,0.56,360,2.5
4273,11/04/1999,101,16,13.4,684.5555556,8.851515152,0.49,360,2.5
4274,11/04/1999,101,17,12.5,695.7777778,8.642424242,0.49,360,2.5
4275,11/04/1999,101,18,11,258.1111111,8.457575758,0.54,360,2.5
4276,11/04/1999,101,19,8.9,11.22222222,8.309090909,0.67,360,2.5
4277,11/04/1999,101,20,8.6,0,8.187878788,0.67,360,2.5
4278,11/04/1999,101,21,6.3,0,8.078787879,0.77,360,2.5
4279,11/04/1999,101,22,5.7,0,8.015151515,0.84,360,2.5
4280,11/04/1999,101,23,5.4,0,7.960606061,0.86,360,2.5
4281,11/04/1999,101,24,6.1,0,7.957575758,0.83,360,2.5
4282,12/04/1999,102,1,6.6,0,8.036363636,0.8,360,5.3
4283,12/04/1999,102,2,7.2,0,8.196969697,0.76,360,5.3
4284,12/04/1999,102,3,7.4,0,8.381818182,0.8,360,5.3
4285,12/04/1999,102,4,7.4,0,8.554545455,0.86,360,5.3
4286,12/04/1999,102,5,7.4,0,8.778787879,0.95,360,5.3
4287,12/04/1999,102,6,8,11.22222222,9.03030303,0.96,360,5.3
4288,12/04/1999,102,7,8.4,89.77777778,9.248484848,0.96,360,5.3
4289,12/04/1999,102,8,9.2,190.7777778,9.451515152,0.97,360,5.3
4290,12/04/1999,102,9,11.3,572.3333333,9.554545455,0.86,360,5.3
4291,12/04/1999,102,10,11.9,976.3333333,9.542424242,0.7,360,5.3
4292,12/04/1999,102,11,10.8,1234.444444,9.481818182,0.68,360,5.3
4293,12/04/1999,102,12,12.2,1447.666667,9.427272727,0.65,360,5.3
4294,12/04/1999,102,13,12.8,1032.444444,9.321212121,0.69,360,5.3
4295,12/04/1999,102,14,11.4,987.5555556,9.215151515,0.75,360,5.3
4296,12/04/1999,102,15,11,774.3333333,9.096969697,0.77,360,5.3
4297,12/04/1999,102,16,9.9,572.3333333,8.948484848,0.73,360,5.3
4298,12/04/1999,102,17,8.4,246.8888889,8.787878788,0.84,360,5.3
4299,12/04/1999,102,18,7.9,280.5555556,8.575757576,0.85,360,5.3
4300,12/04/1999,102,19,7.5,22.44444444,8.390909091,0.87,360,5.3
4301,12/04/1999,102,20,7.1,0,8.257575758,0.91,360,5.3
4302,12/04/1999,102,21,7,0,8.187878788,0.91,360,5.3
4303,12/04/1999,102,22,7.2,0,8.133333333,0.9,360,5.3
4304,12/04/1999,102,23,7.2,0,8.154545455,0.94,360,5.3
4305,12/04/1999,102,24,6.9,0,8.196969697,0.95,360,5.3
4306,13/04/1999,103,1,6.4,0,8.278787879,0.95,360,4.7
4307,13/04/1999,103,2,6.4,0,8.342424242,0.96,360,4.7
4308,13/04/1999,103,3,6.6,0,8.436363636,0.96,360,4.7
4309,13/04/1999,103,4,6.6,0,8.481818182,0.94,360,4.7
4310,13/04/1999,103,5,6.8,0,8.509090909,0.95,360,4.7
4311,13/04/1999,103,6,7,78.55555556,8.609090909,0.86,360,4.7
4312,13/04/1999,103,7,7.1,280.5555556,8.718181818,0.84,360,4.7
4313,13/04/1999,103,8,8.1,639.6666667,8.7,0.76,360,4.7
4314,13/04/1999,103,9,8.2,864.1111111,8.66969697,0.75,360,4.7
4315,13/04/1999,103,10,9.7,1054.888889,8.648484848,0.68,360,4.7
4316,13/04/1999,103,11,8.7,527.4444444,8.524242424,0.82,360,4.7
4317,13/04/1999,103,12,8.3,1133.444444,8.327272727,0.7,360,4.7
4318,13/04/1999,103,13,10.7,1313,8.106060606,0.65,360,4.7
4319,13/04/1999,103,14,11,1481.333333,7.83030303,0.51,360,4.7
4320,13/04/1999,103,15,7.4,336.6666667,7.545454545,0.76,360,4.7
4321,13/04/1999,103,16,7.4,347.8888889,7.306060606,0.75,360,4.7
4322,13/04/1999,103,17,8.5,583.5555556,7.075757576,0.51,360,4.7
4323,13/04/1999,103,18,7.2,190.7777778,6.866666667,0.59,360,4.7
4324,13/04/1999,103,19,5.4,33.66666667,6.712121212,0.71,360,4.7
4325,13/04/1999,103,20,3.5,0,6.578787879,0.79,360,4.7
4326,13/04/1999,103,21,3.1,0,6.451515152,0.88,360,4.7
4327,13/04/1999,103,22,3.4,0,6.339393939,0.93,360,4.7
4328,13/04/1999,103,23,3.5,0,6.193939394,0.95,360,4.7
4329,13/04/1999,103,24,3.4,0,6.03030303,0.95,360,4.7
4330,14/04/1999,104,1,3,0,5.878787879,0.96,360,1.5
4331,14/04/1999,104,2,3.3,0,5.742424242,0.96,360,1.5
4332,14/04/1999,104,3,3.5,0,5.633333333,0.96,360,1.5
4333,14/04/1999,104,4,3.3,0,5.524242424,0.96,360,1.5
4334,14/04/1999,104,5,3.4,0,5.412121212,0.97,360,1.5
4335,14/04/1999,104,6,2.2,0,5.278787879,0.97,360,1.5
4336,14/04/1999,104,7,1.8,67.33333333,5.124242424,0.98,360,1.5
4337,14/04/1999,104,8,2.2,134.6666667,4.957575758,0.99,360,1.5
4338,14/04/1999,104,9,2.4,123.4444444,4.781818182,0.99,360,1.5
4339,14/04/1999,104,10,2.8,190.7777778,4.615151515,1,360,1.5
4340,14/04/1999,104,11,2.8,157.1111111,4.442424242,0.99,360,1.5
4341,14/04/1999,104,12,2.9,190.7777778,4.187878788,0.98,360,1.5
4342,14/04/1999,104,13,2.2,145.8888889,3.96969697,0.96,360,1.5
4343,14/04/1999,104,14,1.7,157.1111111,3.76969697,0.97,360,1.5
4344,14/04/1999,104,15,1.5,168.3333333,3.481818182,0.98,360,1.5
4345,14/04/1999,104,16,1.3,168.3333333,3.203030303,0.98,360,1.5
4346,14/04/1999,104,17,2.6,224.4444444,3.021212121,0.99,360,1.5
4347,14/04/1999,104,18,2.5,56.11111111,2.833333333,0.99,360,1.5
4348,14/04/1999,104,19,1.3,0,2.624242424,0.99,360,1.5
4349,14/04/1999,104,20,1.5,0,2.454545455,0.99,360,1.5
4350,14/04/1999,104,21,1.7,0,2.339393939,1,360,1.5
4351,14/04/1999,104,22,1.2,0,2.26969697,0.99,360,1.5
4352,14/04/1999,104,23,1.8,0,2.23030303,1,360,1.5
4353,14/04/1999,104,24,1.4,0,2.2,0.98,360,1.5
4354,15/04/1999,105,1,1.2,0,2.181818182,0.97,360,2.1
4355,15/04/1999,105,2,1.6,0,2.236363636,0.97,360,2.1
4356,15/04/1999,105,3,1.6,0,2.327272727,0.98,360,2.1
4357,15/04/1999,105,4,1.6,0,2.454545455,0.98,360,2.1
4358,15/04/1999,105,5,1.2,0,2.603030303,0.99,360,2.1
